sample_idx,csg,csl,d_adv_T,d_adv
26508,227.84541,38.193665,0.25808223124713714,0.0007185254792497809
26509,164.34334,16.239864,0.18163615874665498,4.89032033057438e-05
26510,627.0025,122.90597,0.7855913435609783,0.017423788619871462
26511,207.6352,87.3484,0.2490569378736124,0.0016734269166102948
26512,292.30237,58.618004,0.3389342925681461,0.08205496379506946
26513,652.6486,103.90762,0.7987119367301074,0.004092951029259127
26514,344.67868,39.794216,0.391129261512633,0.00028103120088699297
26515,73.583916,20.468433,0.0817085567097453,0.0004356647164619186
26516,820.13434,103.600914,1.0033045090847161,1.4566963413959828e-05
26517,639.93744,53.63442,0.7377654141879519,0.0029336980302390563
26518,80.98283,9.794297,0.08887104312928815,0.0005817631267376257
26519,168.94937,61.51676,0.19656308973611203,0.0066327421166654235
26520,57.245853,4.808426,0.06248008429183936,0.00010090083935480965
26521,193.50253,40.52115,0.219761159072748,0.0014480133364742553
26522,30.638128,10.569712,0.03365110243431219,4.070129790814337e-07
26523,75.00659,31.406767,0.08431237924055475,0.00040411301135036303
26524,245.88977,74.29187,0.2903950931785418,0.001599802669447936
26525,535.79694,86.39507,0.6419505426626808,0.0007132350994568879
26526,530.26,81.04685,0.631271546971076,0.0033658974316041167
26527,493.53204,70.40235,0.580194756067336,0.0002497943077396596
26528,734.5667,91.07231,0.8850609475035315,0.0031574187692772994
26529,63.361538,23.091402,0.07056301310732742,1.8118231241771105e-05
26530,2.3592677,9.509397,0.0025882654252423446,4.747840822299011e-08
26531,518.20935,69.915886,0.6088571249604585,0.00016417314171546406
26532,52.972878,19.88277,0.0587835577247331,3.0996365530985145e-06
26533,495.70203,90.8514,0.5970999699570945,0.0031097585246085495
26534,329.01453,72.10662,0.3875649672836915,3.6241605438504467e-05
26535,100.163216,17.837738,0.11089861166414712,0.0002105420273109148
26536,1040.7021,145.9986,1.3427800760763091,0.019409845702590703
26537,6.6437626,5.75691,0.007258744253477398,2.7893491349253755e-08
26538,35.187737,6.584766,0.03847970315694739,3.364686484214592e-06
26539,378.35156,56.896675,0.43783729196185334,0.0006589649680928924
26540,338.055,59.475048,0.3923759103434129,9.977918347616088e-05
26541,63.833282,24.822947,0.07122572252971704,0.0005410526701472902
26542,398.22406,80.204285,0.4736084312669203,0.001233460129101674
26543,78.54781,24.489765,0.08761175088158715,4.411099856154553e-05
26544,24.00192,9.06832,0.0263188848600835,7.806769507350781e-05
26545,503.44562,76.89117,0.5963985899337867,0.040951899259356585
26546,108.08884,11.618109,0.11885522706231808,0.00012161881990230523
26547,109.53906,40.982365,0.12446889872198243,9.326294109014361e-06
26548,195.1708,37.557228,0.2209122015113499,9.800376383660775e-05
26549,152.86758,31.587992,0.17186830500247732,0.00032840905528950403
26550,76.158485,13.806135,0.08394636589432661,8.776455931327708e-05
26551,204.9405,19.113811,0.22722686568104367,0.002067628507185023
26552,74.97315,13.354927,0.08259874147532344,1.2127808520182631e-05
26553,0.44439304,1.2321758,0.0004831399646082733,2.7204214763094284e-08
26554,1.3598843,3.6648984,0.0014823741115373079,1.631990002403712e-08
26555,316.23303,47.46084,0.3619994668239953,2.9546434121140713e-05
26556,526.19745,81.84092,0.6270278409457544,0.0009277754741343629
26557,1.9548473,2.9284892,0.00212921851969451,4.657832328812658e-10
26558,85.10156,20.32828,0.09448320028173474,3.7005274368614846e-05
26559,1073.6864,138.28807,1.3716920269047221,0.003696026870492014
26560,934.7239,149.72806,1.211871685159558,0.0021438138312762233
26561,174.05925,61.715107,0.20255488824205137,1.2458844784904777e-05
26562,281.1467,75.7214,0.3325949296877815,8.82838382544949e-05
26563,482.90033,95.98827,0.5853012655875334,0.0004642601708994012
26564,38.873734,11.071204,0.042720133295759334,1.6671281069806867e-05
26565,478.9072,90.71895,0.5767776624621344,0.00019274901761534577
26566,285.57455,87.23787,0.34249924073206545,9.694476897014225e-05
26567,16.026388,8.592107,0.017564282870768468,1.9230487625441197e-06
26568,249.89737,28.331673,0.2799335806803752,0.0005769114168103467
26569,135.24785,30.336739,0.151844907042464,0.0005692790635858394
26570,130.41467,6.747629,0.1426409401974395,2.622645151502732e-08
26571,637.5425,128.80844,0.8047486519728271,0.03307250120608028
26572,167.53865,46.247288,0.1915194195823638,0.0015010992498722458
26573,391.06723,129.49246,0.4940577255271044,0.0212806020385802
26574,137.09464,38.437687,0.15533106948211753,0.0010735684255860972
26575,720.5868,104.23802,0.882211443802342,0.00031959388418021246
26576,145.99713,11.888659,0.16058722265126055,0.00020495495526658548
26577,76.1411,24.3391,0.08491304551187463,0.0002787949980746217
26578,294.56894,57.501812,0.3411209571649962,0.0009065039521606289
26579,75.37911,17.797241,0.08345443030941405,1.418088561779433e-07
26580,570.39343,62.132027,0.6640960501043695,0.02435200516273329
26581,173.46608,36.923866,0.19620414447907816,8.121938397428185e-05
26582,280.08838,41.885666,0.3185905679270827,3.7974143500749585e-05
26583,307.18655,73.594444,0.362487847535264,0.0006660760590860005
26584,1.0218068,2.1720767,0.00111203519141886,2.2821525407739074e-08
26585,431.57788,63.84272,0.5034790626272225,0.0011341137270314034
26586,388.13068,45.25959,0.44318565993454734,0.0016981580456111394
26587,272.70392,36.235893,0.3082103192937045,0.00027303493595747446
26588,327.41757,73.29776,0.3862257412260589,0.008088222686215443
26589,361.40698,52.500954,0.4161119354894012,0.00030882120979761816
26590,163.75514,29.79739,0.18373923774759712,7.274920029319649e-05
26591,184.11377,22.574978,0.20492171303810466,0.006040332636594123
26592,699.04663,91.24335,0.8424373028739991,0.0011294868904484735
26593,188.61469,47.285656,0.21586842289141295,0.002554415959066827
26594,114.615265,25.939924,0.12804828367572044,6.308568911602811e-05
26595,90.47151,30.09784,0.1015465664767478,0.00014971551212283744
26596,7.653001,2.541733,0.008332133864204842,1.0110948989816515e-05
26597,156.32771,33.331085,0.17610363090674155,0.07509370162275458
26598,24.46942,8.164333,0.026804942015310675,5.538208793922425e-06
26599,426.17728,63.045456,0.4967167231788612,0.0005985199799162035
26600,352.47824,64.847374,0.41168387233982245,5.5017761888550315e-05
26601,555.64124,80.01163,0.6606735192117756,0.00033597437510385423
26602,625.9385,159.12518,0.8215398380000634,0.013642341850321182
26603,182.41232,21.763058,0.20284466769017986,0.0045317505014810956
26604,112.70454,21.824156,0.1253372975212735,2.7662698470188677e-05
26605,297.70554,44.88311,0.33978795965702996,0.0003554176400871465
26606,126.08465,40.39383,0.14317384898848828,0.001435353753574881
26607,9.610094,4.2255516,0.010482117281249363,0.00015453678879475834
26608,0.69171685,1.4526112,0.0007522083746512655,2.0845515053296062e-08
26609,880.21,183.23874,1.1930274212075693,0.0010529199421963993
26610,146.74985,25.767975,0.16391758113527258,0.008891743020277041
26611,130.16096,23.235636,0.14497794243883946,3.3187153670077185e-05
26612,48.844017,12.215473,0.05374451949194764,1.0099108569390295e-05
26613,95.84011,22.96632,0.10671813377481737,4.078131128231442e-06
26614,724.48267,176.42404,0.972969299958474,0.02531609404998048
26615,16.839926,4.998674,0.018383488717774732,0.00038704496365041897
26616,1202.9883,168.6099,1.5988166937524875,0.008281683800369718
26617,201.67259,33.281334,0.22717203948693623,0.0012134562387159237
26618,631.94037,124.2034,0.7930673582067077,0.0010736648450273938
26619,104.6792,19.019646,0.11605047569560466,4.147170457837491e-05
26620,80.65863,9.151389,0.08845286237348982,6.729249383593025e-06
26621,136.7059,33.29228,0.15399287093089187,0.0007635057946446209
26622,1.7425883,1.2934974,0.0018946520309900282,6.899824167145836e-06
26623,678.38257,129.56265,0.8571157233852825,0.0077242540911960445
26624,390.08157,121.3834,0.4878149973531189,0.0006726337017585908
26625,989.50836,130.86974,1.2522817848920422,0.0015677944016757696
26626,119.63361,28.379158,0.13402000748207413,0.00032882513309044923
26627,950.5969,84.72899,1.1366629024600183,0.00027547049519118053
26628,417.68884,122.56059,0.5231092475596038,0.015075716805260807
26629,820.9342,98.40764,0.9979429367328466,0.09682513816037765
26630,338.36658,52.50237,0.38958461678408246,0.0011145538591218413
26631,14.769341,11.610133,0.016240326874411945,2.216671002791687e-09
26632,345.61322,131.65015,0.43782654330851506,0.004253027534449071
26633,27.35595,9.793537,0.03002055922678205,0.0001405922297689833
26634,749.35547,126.56491,0.9432153420870049,0.0005697107252171495
26635,292.6421,57.82864,0.33901791020780064,0.019034514551438925
26636,174.67705,29.955173,0.19602871849408834,0.0023615291395690905
26637,261.82812,59.0415,0.3037475543335001,0.00018375507394298595
26638,640.12805,113.44315,0.7926390262506368,0.00026213688480900704
26639,308.73993,72.37704,0.3637982472831164,0.004652546645679181
26640,334.63007,52.660805,0.38535281076527694,0.01026429982986343
26641,253.923,84.26793,0.30345756321374534,0.004593566974570847
26642,840.90686,149.59502,1.090049683470353,0.4427794604531439
26643,302.55283,42.77173,0.3444902769212883,0.017544258379635264
26644,108.495605,29.207989,0.12165556910582245,0.00010566851788788769
26645,184.5007,26.241861,0.20619391505960893,0.035445132510668914
26646,1030.9543,131.46439,1.3057167839724049,0.060784715589737484
26647,1088.2449,134.87833,1.3842612323753885,0.0060016633378759
26648,1.4225498,3.1957276,0.0015498915537636505,7.367553453976591e-11
26649,5.4390354,8.89188,0.005962925156934894,5.591356885603788e-11
26650,217.74222,40.714767,0.24734460042122403,0.00036116753757043605
26651,274.38007,75.25532,0.3244111723178916,0.0038316289159696644
26652,592.0895,102.69393,0.7235249421036013,0.0001518433138036493
26653,627.8761,69.958145,0.7377439597252142,7.461270699604139e-06
26654,514.20984,108.77716,0.6330630785776389,0.0015730563059175166
26655,259.41077,60.519306,0.30145999510705923,0.01270704155659325
26656,309.26657,35.14148,0.3491016696715578,0.00036525979964884556
26657,397.96246,105.99192,0.48827226864890483,0.0007025854270870118
26658,0.84812325,0.5413845,0.0009213797089222634,1.2432023870960872e-09
26659,803.55945,106.31842,0.9863066715349692,0.0797696428827674
26660,155.23311,41.2007,0.1764346743353881,0.00023117327062893502
26661,74.00009,37.595047,0.08376366944801925,0.0010191730510551427
26662,97.22331,14.798878,0.10728265325022557,1.870797791958551e-09
26663,52.918518,7.682482,0.057938827335030044,0.0024660366550764683
26664,174.65344,58.37675,0.20245982404149837,0.0005384383038612162
26665,148.42673,25.684738,0.16577522030134959,0.0027129116691223224
26666,153.27798,21.358849,0.17037035872144726,0.00908672260578572
26667,170.67482,56.898556,0.19750932997367784,0.0006703748785126857
26668,572.41754,176.01381,0.7683248319911646,0.0025005667382320806
26669,176.41646,23.367134,0.19652775157442698,0.005385847983126282
26670,134.79065,32.251106,0.15165755858075342,0.00010744665763393884
26671,143.50137,22.862186,0.15977050847063867,6.629743939523834e-05
26672,620.23987,122.09592,0.7763302967872784,0.04295703775025788
26673,44.540607,13.445488,0.04907577061273727,1.3993057940204736e-06
26674,713.63464,124.87065,0.8963419520982172,0.006390460221885601
26675,58.986,11.92193,0.06488308715094887,2.6843901905645606e-08
26676,435.04703,44.10576,0.49610331681441017,0.0004740412911073615
26677,718.22266,90.001236,0.8642530778342017,0.022408672825338077
26678,469.8545,105.063385,0.575822783487505,0.000594627262835321
26679,465.31195,146.92577,0.6010941466338142,0.023588487368188433
26680,0.45407602,0.671258,0.0004933663465743673,5.957815050015948e-08
26681,114.361084,38.808758,0.12962798352365884,0.000989458909154783
26682,35.079033,12.351717,0.03860428679860076,4.996563349833392e-05
26683,28.48838,5.5874176,0.03111965222472369,1.4336952746897397e-06
26684,142.76248,27.664597,0.15980228917055825,2.471580684003846e-06
26685,486.7989,166.59482,0.6452460010650017,0.004032097097175441
26686,363.41183,62.357437,0.42322317236705836,0.0012390162492872457
26687,138.82545,22.07803,0.15442964232230685,0.00010291306228744309
26688,106.27038,51.070984,0.12215504751406134,0.0001835131753834881
26689,635.93805,45.01085,0.7259374613397938,0.004097744797852989
26690,1176.3864,156.04494,1.5377818487078696,0.023365341922758198
26691,170.2378,33.925438,0.19190186309610235,5.003108480855137e-05
26692,691.9542,70.550354,0.8136008218683187,0.08196462686502407
26693,558.0554,138.88214,0.7134872685407235,0.01577092219679241
26694,387.4057,49.786194,0.44465613733236675,0.0002505491428707292
26695,123.78235,15.688875,0.1367239300857696,5.7788658246844504e-06
26696,6.5206327,6.7831297,0.007132213586333027,1.6789237430444715e-08
26697,637.3163,178.16853,0.8579161111353475,0.006713431125443929
26698,736.4351,81.68898,0.8773925734152588,0.02045750706245391
26699,30.700434,14.841589,0.033878492136219324,4.954185862959101e-06
26700,457.7879,98.67305,0.5566751218959434,0.0009161853920408026
26701,150.32312,39.316574,0.17048899041688606,3.4173901654782975e-05
26702,233.03137,34.47054,0.2628479207279021,0.0006935631392550059
26703,658.13965,139.03564,0.8416125334894992,0.004601148053659346
26704,286.09164,74.81052,0.33808046838820704,0.0006424526535212229
26705,187.05086,54.78949,0.21593308505551873,6.042851156425458e-05
26706,671.7356,120.69004,0.8393085954891649,0.013835316244427274
26707,383.85403,39.682545,0.4355288868226701,8.823608518544016e-07
26708,487.57245,68.35867,0.5718148656064845,0.0002779445709736394
26709,391.40305,62.261284,0.4557702187677335,0.0019897257485236774
26710,23.479086,10.256753,0.025779173820821594,7.527408282282979e-09
26711,205.26297,45.27115,0.23438190024048258,1.3251032095492983e-05
26712,23.285044,6.968781,0.02547415904759951,1.2201981369748468e-06
26713,110.87998,16.335545,0.12256014893365001,0.000577569791102837
26714,103.087395,20.048746,0.11441629040323886,5.5150207207586794e-05
26715,226.75778,29.956577,0.2544759487109931,0.015299169627024774
26716,21.549147,11.230306,0.023685489414354985,2.3837904956330284e-09
26717,36.676304,11.381435,0.040319022658514385,5.931685941572684e-08
26718,27.74072,9.864718,0.03044518749447146,3.502436020546131e-05
26719,182.0219,51.18367,0.20925656093899003,0.03646693438470837
26720,466.68628,97.5806,0.5667427646439119,0.0003155869699820355
26721,26.640446,10.792411,0.029267443872140288,0.0001427120387035292
26722,86.41411,23.590233,0.09628915800360732,0.0001275635862811902
26723,548.82605,85.73191,0.6570389711671022,0.00029826788358785166
26724,175.07506,19.512146,0.19419945282733936,0.0002520094562022257
26725,475.90024,81.83769,0.5670904561343618,3.054447176107927e-05
26726,450.0915,51.117455,0.5173961511549412,0.0004703380523826833
26727,284.6488,60.91784,0.3309422660842046,0.0009700313521414488
26728,393.83527,86.76086,0.47206991101416784,0.0047886602012008435
26729,476.22647,28.136965,0.5333497954774141,0.002872930719978303
26730,689.9545,80.63388,0.820983341570971,0.025280288878834614
26731,191.13953,45.117943,0.21821670773227883,4.357485815735555e-06
26732,75.77308,7.140258,0.08291234783461719,0.00042378753829882957
26733,67.30593,23.020718,0.07494981379892533,2.026658067314552e-08
26734,95.333305,26.665913,0.10659291486341185,5.0634561079944695e-05
26735,208.61145,48.20464,0.23900598528163322,2.807154425132972e-05
26736,158.02248,24.255432,0.17621124690413975,0.0007119971514532996
26737,534.324,144.58995,0.6881680005106597,0.061261521602281335
26738,252.16583,33.27412,0.2840473282565202,0.000122080248973668
26739,1034.7167,294.85376,1.6524261655868124,0.03672102201226791
26740,106.58186,15.642041,0.11771902543330154,8.90029554367027e-07
26741,36.571323,14.198099,0.04032848926667076,0.00011680628636560279
26742,119.35274,23.704628,0.1330088328790145,3.354848066214035e-05
26743,226.48146,52.8752,0.26087560298916723,0.0017000379861773066
26744,465.89825,77.124306,0.5520711955543431,0.006007493398426978
26745,635.9541,94.677,0.7695875686150253,0.005438045131524161
26746,105.131454,11.988371,0.11565035549347692,0.00011888002318058899
26747,283.8485,98.61536,0.34513869563637894,0.0002644159420999028
26748,121.74702,23.459122,0.13563995027608594,1.311490385585721e-05
26749,477.98145,80.380936,0.5685834554618941,0.0006227701774951342
26750,1.2726144,6.194959,0.001391080016596132,1.4325449560479032e-05
26751,376.0987,51.507317,0.43253264670708474,0.0033306952519724536
26752,620.8229,143.8783,0.7988397215440066,0.0030090597301094344
26753,548.3827,116.23559,0.6813913359624156,0.0014672334281877269
26754,157.1182,59.547146,0.18238024995706248,0.0032998387924527616
26755,253.57751,42.67999,0.28869624398997773,0.0014130575969895755
26756,343.54507,101.14193,0.4190125399306364,0.0006369315792198197
26757,726.0872,116.553185,0.9025537609888494,0.0013617391592380928
26758,335.25848,70.23325,0.39405051135590496,2.118654008805597e-05
26759,289.28946,62.569878,0.3369849003038581,0.005927755346422606
26760,179.84875,33.757153,0.20269744202288237,0.0007044442854714894
26761,610.342,104.32974,0.7473230934271158,0.12391480506233425
26762,571.8429,102.74428,0.6988268996984204,0.015879088416668623
26763,84.14968,13.6498995,0.092738761450177,0.00017877821495983234
26764,900.8931,106.940575,1.1066212528185895,0.005673903729643744
26765,160.3381,25.453178,0.17903252696151278,0.0008267690662264846
26766,650.23773,126.41283,0.818298987253412,0.03865027178141594
26767,23.81215,15.360541,0.026292200397642847,2.1548880521830825e-06
26768,8.993289,7.760052,0.009847306658899022,3.7790387241171104e-06
26769,87.12691,14.277488,0.09608632813523803,0.0005422181334674195
26770,62.676235,16.79894,0.06931409258366322,3.237595962473191e-06
26771,304.50922,52.23405,0.3504940389716033,0.029205048348028
26772,325.86816,59.762276,0.3783569584284274,0.0070748377995222805
26773,6.9607406,7.1388736,0.0076165635220896396,6.798930530990921e-13
26774,15.42939,8.472448,0.016907779312806345,1.3894407700127452e-05
26775,57.137623,13.955262,0.06299080565779984,9.169931916638137e-06
26776,581.3483,142.43517,0.7466596070165123,0.10650833110309094
26777,1656.2462,214.50824,2.3442119478045034,0.02926614603899015
26778,428.00232,57.395065,0.49558013622149877,0.0004541778772190563
26779,310.63297,79.9711,0.36933379334064337,0.0011187308773042924
26780,346.8205,121.156815,0.43359216364228137,0.017844553768685018
26781,1.3823729,0.65915793,0.0015019671736818355,2.0657685663787518e-08
26782,322.8742,62.781567,0.3761995655255674,0.04498310074313494
26783,447.04065,60.57288,0.519536118005644,0.030777032529529912
26784,568.66656,132.34605,0.7210285653025134,0.0035989827431272578
26785,295.65427,49.308334,0.33915974416204997,4.163288859765369e-05
26786,550.0039,63.6135,0.6414634144468008,0.001315584957614153
26787,932.98395,216.31012,1.323899933709309,0.001523101922112269
26788,8.465815,1.9292408,0.00921093505749957,3.8101087350643116e-06
26789,182.87596,115.51349,0.22702830071852623,0.007823330138138653
26790,30.036411,6.823622,0.03285503073854558,2.1671536325993636e-06
26791,565.2125,53.13217,0.651240130754086,0.041622238389136486
26792,106.344475,51.77727,0.12233954219380246,7.284413054597743e-06
26793,14.957866,0.76259,0.016253753998795733,1.2532706933740788e-06
26794,577.6746,123.960335,0.7247442988365821,0.0007640172704778008
26795,726.271,230.98587,1.052493189602228,0.01967871320147975
26796,174.15884,29.555107,0.19535946180818536,0.0008636122069831981
26797,80.40999,21.847315,0.08942523994562213,6.058211786807624e-07
26798,63.442635,15.351259,0.07004950974658768,0.00015937973353996637
26799,602.40204,117.01684,0.749240239176336,0.01072399142955428
26800,791.0431,189.36284,1.0811455917525563,0.0006431538957563379
26801,157.67633,23.129318,0.17560474651342128,1.736496374368453e-05
26802,4.959099,2.5152366,0.005399017214207406,1.6353521879747677e-08
26803,132.72787,35.880764,0.1499490300446662,0.0004162483003249433
26804,400.49805,52.696484,0.4612239159999401,0.019376464242438066
26805,31.814219,15.819508,0.035145501404164885,7.324728223391058e-07
26806,675.69824,158.14569,0.8857105308814427,0.00047171966902413156
26807,296.41565,62.941723,0.3454356185976771,0.0003749674826618161
26808,733.8084,144.5551,0.9450461242483221,0.019093086371322635
26809,365.7939,80.33745,0.4351081228911295,0.004609615751006577
26810,550.10614,89.5573,0.6616013574136188,0.03280746092755027
26811,488.64813,167.5533,0.6485210669885912,0.0021595401623729998
26812,326.7082,51.728012,0.37582644256405945,0.027159919629936004
26813,173.54036,34.79795,0.195817302127067,0.0010296441027391138
26814,1042.071,163.50851,1.3756249968686687,0.006640616442179274
26815,220.54182,27.732843,0.2468840586709248,8.88355256651408e-06
26816,13.335372,17.827072,0.01476446981375679,9.299070703449966e-09
26817,429.9679,72.96129,0.5069941183033471,0.07735886345254572
26818,184.76575,25.072016,0.20622051230935012,0.0001067285231337651
26819,50.09961,10.393346,0.05501578158105344,0.0032938556633919976
26820,372.2097,66.20976,0.4354224573727934,0.00031853383846735487
26821,242.10297,63.289513,0.28225533288196836,0.0020645133192241367
26822,150.66302,20.947027,0.16738717838362072,0.0009084465807600739
26823,122.12303,23.821226,0.13611378494405965,4.304268467198857e-05
26824,407.16815,92.022354,0.4911488706001636,0.0021374467141900212
26825,5.473484,6.8987584,0.005987608362045,4.191291954221193e-09
26826,673.73083,117.41337,0.8383692219135008,0.014093764292808992
26827,795.0979,93.90447,0.9612737038811772,1.4312160108460372e-05
26828,240.68044,31.76165,0.2706487221108722,5.750663050456697e-06
26829,379.89053,54.878765,0.4385940323719833,4.190653426121963e-05
26830,120.88128,26.747166,0.13517058434103751,5.5544075981760206e-05
26831,463.7212,50.37576,0.5326098689742316,0.009393706746194377
26832,60.783337,12.189266,0.0668797781308025,1.5601786939004857e-05
26833,40.221924,10.175676,0.04415826384957057,3.102706719024713e-06
26834,651.553,106.21044,0.7996245838075461,0.049943927857559585
26835,472.50677,83.368965,0.5640760139922766,0.0011473677669399957
26836,573.7792,106.54047,0.7044612693230957,0.0003387830982535782
26837,60.966743,27.483294,0.06822974957097148,6.621786134385607e-05
26838,188.58276,30.423683,0.2117455325082319,6.649884431100096e-05
26839,188.8199,33.537846,0.2127557304500002,1.4160888544060826e-05
26840,13.868597,5.5975866,0.015149710307091372,5.809750583422903e-06
26841,9.778954,9.222922,0.01072475800385801,5.336866949655305e-12
26842,8.07259,5.2626815,0.008815071386427158,2.0901987612649104e-08
26843,616.75806,137.06071,0.7867079643628659,0.008209722370248277
26844,206.34662,24.000095,0.23003211922071978,0.00011821631139195089
26845,410.18637,77.05227,0.486013307747541,0.00015413959983056003
26846,272.44724,51.91694,0.31347586602966593,2.5239784172082607e-06
26847,200.34802,46.267242,0.2290302097192734,7.765599534687984e-05
26848,434.01874,184.56575,0.589324408680013,0.006467587793595833
26849,153.005,21.463898,0.1700867983111963,0.0018336095847765067
26850,634.14685,128.84203,0.8004963966144975,0.0013177288552819735
26851,403.67697,88.94906,0.48513911653923775,0.00013746139709583686
26852,27.879276,5.706738,0.03045825935694878,1.3927736234440728e-07
26853,1.7598684,3.7532938,0.0019185711637162428,4.522654929668252e-09
26854,85.26378,29.225243,0.09560768990432356,1.8619030031443178e-06
26855,364.27158,72.43863,0.429264137506424,0.0013707828088636916
26856,126.55535,18.915451,0.140286823928099,0.001699381563119605
26857,64.33174,11.933523,0.07076416781297287,0.00022351310834175427
26858,3.2902339,2.985088,0.003583941633771661,4.788899911478982e-06
26859,116.94495,23.293726,0.13026589630210286,0.0011644175524623578
26860,693.78204,103.10533,0.8482182353501765,0.0008766877082187914
26861,415.07968,58.280453,0.4811103527912967,0.003486746251743827
26862,395.5546,87.02008,0.4742781494263404,0.00034758379952755435
26863,295.22067,46.614693,0.3376191005616905,1.8120631466114142e-05
26864,293.45782,46.062897,0.3353914330812818,7.988784502516649e-05
26865,20.709347,6.3458033,0.022640880250623358,8.197281624789961e-05
26866,39.21488,13.373139,0.04320433103516815,4.0557150727805786e-08
26867,197.00626,49.623344,0.22607739121911202,0.0006946804570259051
26868,379.3083,68.26056,0.44479372108516907,0.007447001448065126
26869,109.477425,25.469616,0.1222440530489907,2.1691261668288985e-05
26870,413.56763,79.03219,0.4911718751577998,0.0011633377567712249
26871,882.60925,122.897675,1.1058376666518597,0.005272419440379284
26872,375.8291,67.6863,0.440417295484505,0.0027796839243828513
26873,200.92242,19.277401,0.22281224916383044,0.0017151831487544616
26874,41.124817,9.314814,0.04510688798776819,0.0004891330957188713
26875,394.9666,63.46705,0.4605664852324775,0.0071823748912285155
26876,216.68088,45.871574,0.24758931843705712,7.015843670439959e-08
26877,150.31065,23.929623,0.16755090182247892,0.0006799207409539299
26878,10.4576645,6.5117207,0.011435111315049215,5.300860207005338e-05
26879,105.25424,22.516153,0.11714206676759072,0.00012081446708590644
26880,327.79236,95.577705,0.3971044206270329,0.0036552939883907802
26881,235.06314,113.76835,0.29118435753726635,0.0024848660117333856
26882,6.9195385,9.413158,0.007590368604952158,1.8282827276206064e-05
26883,489.64142,116.49772,0.6086007645227867,0.03528933173227171
26884,282.87152,66.38171,0.3309784701319205,0.017017934109162337
26885,166.25395,22.446909,0.1850170637882959,0.0001354745383209037
26886,118.05849,17.477892,0.130659824024918,7.188430515213083e-07
26887,338.8504,45.624733,0.3870765380213501,0.004909854238553056
26888,517.67,35.587452,0.5846428136101798,0.04285206415932357
26889,159.83603,19.15511,0.17722559439752453,0.0009545386546551555
26890,257.34494,69.80182,0.302320488625401,0.0003696415812254655
26891,42.158855,7.118181,0.04612990918456853,0.000142980631404644
26892,147.12993,30.667856,0.16524653758363114,0.020629799147292217
26893,5.804417,2.5874264,0.006319819862404433,2.3181491107299866e-08
26894,354.8796,58.848907,0.41160488150182817,0.03953571555442646
26895,37.50166,2.819489,0.04084193554433814,7.311273741061185e-05
26896,149.05093,12.8791275,0.16412501022293166,4.3583252218305804e-05
26897,58.57053,11.893095,0.06442403726441133,2.6705691372436802e-05
26898,265.57947,49.60245,0.3047622694408396,0.0005251237595193341
26899,327.55035,47.908577,0.3751469507215946,0.039272719688020256
26900,618.8507,132.22838,0.784541415269097,0.006798192600610629
26901,563.8761,99.39689,0.6862835981622445,2.375601164510309e-05
26902,100.40502,33.01108,0.11306579525368396,0.002558154212241855
26903,270.3,56.36048,0.31260350907834034,0.0004356943457759335
26904,975.9581,118.646126,1.2163170905375318,0.021824381867729756
26905,872.66473,140.9143,1.1186292304932874,9.823216095109364e-06
26906,146.36667,37.71746,0.16570125885120515,8.008289327500863e-05
26907,265.98383,67.18951,0.31151318083111407,0.060233531043024015
26908,44.896282,16.522816,0.049635959321627066,3.777600254223899e-08
26909,53.909935,31.356707,0.0605949293576499,8.229963734800201e-08
26910,268.84946,28.579517,0.3012472353628523,0.007117468328055151
26911,340.5699,30.890947,0.3826012796535142,0.015992919598777716
26912,467.50504,39.454216,0.5303036936196787,0.01937431276553332
26913,78.57289,16.198883,0.08683669160694732,1.425644084384913e-05
26914,421.00226,67.563156,0.493282509852743,0.00044287927979662264
26915,394.4752,75.39363,0.46648100813157845,0.0018147184266438035
26916,163.71365,39.67193,0.1857507282547929,0.0033540451884284603
26917,738.56866,198.04132,1.0215437137880838,0.018003085130971125
26918,468.37494,52.543503,0.5392976899780209,0.0427600981744238
26919,122.921074,21.824697,0.1366990627054896,0.0007357576614595171
26920,234.05046,68.90288,0.2746648309195738,0.0006383664765065578
26921,166.55554,31.283222,0.18719346943465603,3.775446828751696e-05
26922,287.88324,32.905037,0.3241457487119698,0.00029582836962991174
26923,59.212555,11.369236,0.06509271860703707,3.1915330487407315e-06
26924,312.64172,55.300808,0.36112940230467866,0.023026867309397313
26925,327.6372,41.086094,0.37233703371589894,0.00015128089158790602
26926,1.6954508,3.5009146,0.001847836051875058,5.868033308490032e-09
26927,44.862305,10.210507,0.04925466154466657,9.926219913993752e-09
26928,746.82556,67.99974,0.8754930071414905,0.0007154537456891608
26929,338.5137,78.85319,0.4019489430782607,0.0008524249535203914
26930,518.22375,79.738144,0.615982746407799,0.0013674299351874978
26931,139.29851,22.19079,0.15497530648632118,2.227706254257267e-06
26932,0.8500986,1.6515605,0.0009246408665721885,6.146674186966152e-09
26933,654.9184,95.4534,0.7932821655643942,0.0034883007106972902
26934,372.4578,91.41492,0.4489503497662589,0.0018924043929881972
26935,121.91232,18.329357,0.1350522775522832,2.5909602192674377e-05
26936,17.200321,14.108236,0.018965521965204887,3.556136789047143e-07
26937,10.400001,17.244463,0.011507103941805819,2.5226057659007975e-11
26938,1462.0881,201.41382,2.031749659735787,0.000822738357903202
26939,146.00029,18.551947,0.16177638475531775,0.002027209973487992
26940,311.49268,54.998913,0.3596767232756407,0.013191605020863884
